City,State,State Code,Is Capital,id,Weather,Temperature,Humidity,Wind Speed
Groveland,Massachusetts,MA,False,25,Clouds,-3.95,66,3.6
Gustine,Texas,TX,False,48,Clouds,18.36,88,10.31
Hickman,Tennessee,TN,False,47,Clouds,1.12,66,1.13
Hilmar,California,CA,False,6,Clouds,5.63,99,2.83
Hornitos,California,CA,False,6,Clouds,4.22,83,1.23
Hughson,California,CA,False,6,Clear,6.74,90,0.0
Jamestown,Rhode Island,RI,False,44,Clouds,-2.39,58,5.66
Keyes,Oklahoma,OK,False,40,Snow,-6.58,81,9.1
La Grange,North Carolina,NC,False,37,Clear,-1.87,55,1.54
Lathrop,Missouri,MO,False,29,Snow,-6.78,94,5.36
Le Grand,Iowa,IA,False,19,Clouds,-8.69,68,7.2
Livingston,New Jersey,NJ,False,34,Clouds,-3.13,55,6.69
Long Barn,California,CA,False,6,Clouds,0.25,92,2.68
Manteca,California,CA,False,6,Clear,6.91,95,2.06
Mariposa,California,CA,False,6,Clouds,5.05,53,1.42
Merced,California,CA,False,6,Clear,6.38,89,0.0
Midpines,California,CA,False,6,Clouds,3.91,53,1.41
Mi Wuk Village,California,CA,False,6,Clouds,-0.31,94,2.43
Moccasin,Montana,MT,False,30,Clouds,-13.41,93,0.56
Modesto,Illinois,IL,False,17,Snow,-5.51,73,3.05
Newman,Illinois,IL,False,17,Clouds,-5.01,61,1.83
Oakdale,Connecticut,CT,False,9,Clouds,-3.11,56,4.63
Patterson,New York,NY,False,36,Clouds,-3.58,63,2.68
Pinecrest,California,CA,False,6,Clouds,5.82,84,1.51
Planada,California,CA,False,6,Clear,5.68,88,0.0
Ripon,Wisconsin,WI,False,55,Clouds,-14.84,53,5.24
Riverbank,California,CA,False,6,Clear,7.99,80,0.0
Salida,Colorado,CO,False,8,Clouds,-1.3,50,2.57
Snelling,California,CA,False,6,Clouds,5.61,93,1.45
Sonora,Kentucky,KY,False,21,Clouds,-1.95,59,1.54
Soulsbyville,California,CA,False,6,Clear,1.21,96,0.0
Standard,Illinois,IL,False,17,Clouds,-7.08,73,3.09
Stevinson,California,CA,False,6,Clouds,5.64,87,2.42
Strawberry,Arkansas,AR,False,5,Clouds,3.4,81,2.52
Tuolumne,California,CA,False,6,Clear,2.78,93,0.0
Turlock,California,CA,False,6,Clear,6.12,95,0.0
Twain Harte,California,CA,False,6,Clear,0.23,94,0.0
Vernalis,California,CA,False,6,Clouds,6.97,89,2.77
Waterford,Maine,ME,False,23,Clouds,-8.39,66,2.49
Westley,California,CA,False,6,Clouds,7.86,77,2.69
Winton,North Carolina,NC,False,37,Clear,-2.83,67,2.61
Santa Rosa,Texas,TX,False,48,Clear,23.73,92,8.75
Boonville,New York,NY,False,36,Snow,-5.35,83,6.2
Boyes Hot Springs,California,CA,False,6,Clouds,6.29,83,1.43
Branscomb,California,CA,False,6,Clouds,7.47,80,0.76
Calpella,California,CA,False,6,Clouds,7.6,79,1.34
Camp Meeker,California,CA,False,6,Mist,6.83,96,0.0
Caspar,California,CA,False,6,Clouds,8.63,96,0.45
Cazadero,California,CA,False,6,Clouds,7.47,88,1.46
Clearlake Oaks,California,CA,False,6,Clouds,6.21,79,3.13
Clearlake Park,California,CA,False,6,Clouds,6.04,89,1.52
Cobb,Georgia,GA,False,13,Clear,-0.97,55,0.57
Comptche,California,CA,False,6,Clouds,8.43,96,1.02
Covelo,California,CA,False,6,Clouds,7.11,95,0.28
Dos Rios,California,CA,False,6,Clouds,7.86,95,0.29
Duncans Mills,California,CA,False,6,Clouds,7.73,93,1.63
Eldridge,Alabama,AL,False,1,Clouds,6.06,63,2.02
El Verano,California,CA,False,6,Clouds,6.3,84,0.0
Finley,Tennessee,TN,False,47,Rain,3.45,99,2.57
Forestville,New York,NY,False,36,Clouds,-5.55,63,8.23
Fort Bragg,North Carolina,NC,False,37,Clear,-3.14,74,1.54
Fulton,New York,NY,False,36,Snow,-6.78,75,0.45
Geyserville,California,CA,False,6,Clouds,7.77,92,1.7
Glen Ellen,California,CA,False,6,Clouds,6.46,85,1.27
Glenhaven,California,CA,False,6,Clouds,6.25,76,3.13
Graton,California,CA,False,6,Mist,7.35,96,0.0
Gualala,California,CA,False,6,Clouds,8.44,79,1.79
Guerneville,California,CA,False,6,Mist,7.58,94,0.0
Healdsburg,California,CA,False,6,Mist,7.06,97,0.0
Hopland,California,CA,False,6,Clouds,7.34,41,0.0
Jenner,California,CA,False,6,Clouds,7.77,91,2.33
Kelseyville,California,CA,False,6,Clouds,6.32,70,3.13
Kenwood,California,CA,False,6,Clouds,6.36,87,1.13
Lakeport,California,CA,False,6,Clouds,6.4,67,1.65
Laytonville,California,CA,False,6,Clouds,7.37,88,0.42
Little River,South Carolina,SC,False,45,Clear,0.58,48,2.14
Lower Lake,California,CA,False,6,Clouds,5.53,90,1.33
Lucerne,Indiana,IN,False,18,Clouds,-11.12,79,1.54
Mendocino,California,CA,False,6,Clouds,8.36,96,0.45
Middletown,Rhode Island,RI,False,44,Clouds,-2.62,58,5.66
Monte Rio,California,CA,False,6,Mist,7.62,94,0.0
Navarro,California,CA,False,6,Clouds,8.02,98,0.64
Nice,California,CA,False,6,Clouds,6.02,91,1.79
Occidental,California,CA,False,6,Mist,6.32,97,0.0
Philo,Ohio,OH,False,39,Clear,-9.57,80,0.45
Hidden Valley Lake,California,CA,False,6,Clouds,5.64,90,1.05
Point Arena,California,CA,False,6,Clouds,9.36,94,1.94
Potter Valley,California,CA,False,6,Clouds,8.86,46,1.34
Redwood Valley,California,CA,False,6,Clouds,9.1,91,1.34
Rio Nido,California,CA,False,6,Mist,7.33,94,0.0
Sebastopol,Mississippi,MS,False,28,Clouds,8.91,59,4.19
Sonoma,California,CA,False,6,Clouds,6.14,85,1.54
Stewarts Point,California,CA,False,6,Clouds,8.27,79,1.79
Talmage,Pennsylvania,PA,False,42,Clouds,-5.79,64,5.14
Upper Lake,California,CA,False,6,Clouds,6.5,92,1.72
Villa Grande,California,CA,False,6,Mist,7.68,94,0.0
Vineburg,California,CA,False,6,Clouds,6.26,85,1.54
Willits,California,CA,False,6,Clouds,7.87,96,0.83
Windsor,Massachusetts,MA,False,25,Mist,6.92,96,0.0
Yorkville,New York,NY,False,36,Clouds,-2.11,51,8.23
The Sea Ranch,California,CA,False,6,Clouds,8.09,79,1.79
Eureka,Michigan,MI,False,26,Rain,-2.62,89,4.63
Alderpoint,California,CA,False,6,Clouds,8.79,97,1.04
Blocksburg,California,CA,False,6,Clouds,6.68,93,1.26
Arcata,California,CA,False,6,Clouds,10.62,88,5.14
Mckinleyville,California,CA,False,6,Clouds,10.83,85,5.14
Bayside,New York,NY,False,36,Clouds,-2.45,52,8.23
Blue Lake,California,CA,False,6,Clouds,9.97,90,5.14
Bridgeville,Pennsylvania,PA,False,42,Clouds,-8.38,74,4.63
Burnt Ranch,California,CA,False,6,Clouds,6.36,99,1.48
Carlotta,California,CA,False,6,Clouds,9.94,96,4.02
Crescent City,Florida,FL,False,12,Clear,5.51,91,1.08
Cutten,California,CA,False,6,Clouds,10.28,88,2.24
Fields Landing,California,CA,False,6,Clouds,10.58,88,2.24
Fort Dick,California,CA,False,6,Clouds,10.64,92,9.26
Fortuna,North Dakota,ND,False,38,Clouds,-20.94,88,3.62
Garberville,California,CA,False,6,Clouds,8.74,97,1.17
Gasquet,California,CA,False,6,Clouds,9.63,94,1.56
Honeydew,California,CA,False,6,Clouds,8.75,92,2.0
Hoopa,California,CA,False,6,Clouds,8.74,99,1.58
Hydesville,California,CA,False,6,Clouds,9.47,96,4.47
Klamath,California,CA,False,6,Clouds,9.09,92,2.66
Kneeland,California,CA,False,6,Clouds,6.42,92,2.13
Korbel,California,CA,False,6,Clouds,10.33,91,5.14
Loleta,California,CA,False,6,Clouds,10.3,92,2.97
Miranda,California,CA,False,6,Clouds,9.08,97,1.23
Myers Flat,California,CA,False,6,Clouds,9.3,93,1.33
Orick,California,CA,False,6,Clouds,10.32,90,3.03
Orleans,Massachusetts,MA,False,25,Clouds,-1.36,59,3.58
Petrolia,Pennsylvania,PA,False,42,Clouds,-9.17,77,1.79
Phillipsville,California,CA,False,6,Clouds,9.23,97,1.21
Redway,California,CA,False,6,Clouds,8.7,97,1.21
Rio Dell,California,CA,False,6,Clouds,9.27,100,4.47
Salyer,California,CA,False,6,Clouds,8.15,99,1.78
Samoa,California,CA,False,6,Clouds,10.69,86,5.14
Scotia,South Carolina,SC,False,45,Clear,3.42,50,1.94
Smith River,California,CA,False,6,Clouds,11.2,94,9.26
Somes Bar,California,CA,False,6,Clouds,8.51,95,1.39
Redcrest,California,CA,False,6,Clouds,8.95,95,1.91
Trinidad,Texas,TX,False,48,Clouds,19.96,58,8.79
Weott,California,CA,False,6,Clouds,9.1,95,1.54
Willow Creek,Montana,MT,False,30,Clouds,-10.33,91,0.51
Leggett,Texas,TX,False,48,Clouds,17.56,94,4.5
Piercy,California,CA,False,6,Clouds,8.18,97,1.34
Whitethorn,California,CA,False,6,Clouds,7.66,97,1.88
Zenia,California,CA,False,6,Clouds,3.94,93,0.97
Amador City,California,CA,False,6,Clouds,7.39,100,1.54
West Sacramento,California,CA,False,6,Clouds,7.34,94,1.54
Brooks,Maine,ME,False,23,Clouds,-9.75,53,3.26
Capay,California,CA,False,6,Clouds,7.27,94,0.0
Carmichael,California,CA,False,6,Clear,6.88,94,1.54
Citrus Heights,California,CA,False,6,Clouds,6.84,92,1.54
Clarksburg,Pennsylvania,PA,False,42,Clouds,-8.33,84,4.6
Coloma,Michigan,MI,False,26,Clouds,-4.39,67,4.63
Courtland,Virginia,VA,False,51,Clear,-5.99,68,1.54
Davis,West Virginia,WV,False,54,Clouds,-13.21,89,2.68
Diamond Springs,California,CA,False,6,Clouds,5.14,93,1.73
Dixon,Kentucky,KY,False,21,Clouds,-0.72,51,2.15
El Dorado,Kansas,KS,False,20,Snow,-1.53,94,3.13
Elk Grove,California,CA,False,6,Clouds,7.41,91,1.54
Elverta,California,CA,False,6,Clouds,7.17,94,1.54
Esparto,California,CA,False,6,Clouds,6.87,88,2.07
Fair Oaks,Indiana,IN,False,18,Clouds,-9.03,87,3.46
Fiddletown,California,CA,False,6,Clouds,6.13,100,1.54
Folsom,Pennsylvania,PA,False,42,Clouds,-3.57,54,4.63
Foresthill,California,CA,False,6,Clouds,4.0,91,1.79
Galt,Iowa,IA,False,19,Clouds,-12.09,61,8.23
Garden Valley,Idaho,ID,False,16,Snow,0.54,98,1.14
Georgetown,Massachusetts,MA,False,25,Clouds,-6.89,76,8.08
Greenwood,Maine,ME,False,23,Clouds,-9.73,69,1.34
Grizzly Flats,California,CA,False,6,Clouds,2.93,90,2.41
Guinda,California,CA,False,6,Clouds,7.58,89,1.39
Herald,California,CA,False,6,Clouds,6.95,91,2.3
Hood,Virginia,VA,False,51,Clear,-7.29,67,0.89
Isleton,California,CA,False,6,Clouds,7.48,90,2.56
Kit Carson,Colorado,CO,False,8,Clouds,-3.91,92,1.97
Knights Landing,California,CA,False,6,Clouds,7.45,88,2.56
Kirkwood,New York,NY,False,36,Clouds,-6.11,74,1.34
Lotus,California,CA,False,6,Clouds,7.51,92,1.66
Mcclellan,California,CA,False,6,Clouds,5.22,95,1.47
Martell,Nebraska,NE,False,31,Snow,-10.04,88,7.22
Mather,Pennsylvania,PA,False,42,Clouds,-9.34,80,2.68
Newcastle,Maine,ME,False,23,Clouds,-9.46,71,0.0
Nicolaus,California,CA,False,6,Clear,7.59,93,0.0
North Highlands,California,CA,False,6,Clouds,6.9,94,1.54
Roseville,Ohio,OH,False,39,Clouds,-9.64,80,2.42
Orangevale,California,CA,False,6,Clouds,6.81,92,1.54
Penryn,Pennsylvania,PA,False,42,Clouds,-5.96,64,5.14
Pilot Hill,California,CA,False,6,Clouds,6.34,90,1.34
Pine Grove,Pennsylvania,PA,False,42,Clouds,-4.58,58,5.77
Pioneer,Tennessee,TN,False,47,Clouds,7.85,97,3.09
Placerville,Colorado,CO,False,8,Clouds,4.86,93,1.76
Pleasant Grove,Alabama,AL,False,1,Clouds,5.07,60,2.51
Rancho Cordova,California,CA,False,6,Clear,6.99,93,1.54
Rescue,Virginia,VA,False,51,Clear,-2.38,51,2.06
Rio Linda,California,CA,False,6,Clouds,7.15,93,1.54
Rio Oso,California,CA,False,6,Clouds,7.73,91,0.89
River Pines,California,CA,False,6,Clouds,5.59,99,1.54
Robbins,North Carolina,NC,False,37,Clear,-3.97,48,1.11
Rocklin,California,CA,False,6,Clear,7.0,91,1.54
Rumsey,Kentucky,KY,False,21,Clouds,-0.95,44,1.66
Ryde,California,CA,False,6,Clouds,7.02,91,2.64
Shingle Springs,California,CA,False,6,Clouds,6.05,91,0.45
Sloughhouse,California,CA,False,6,Clear,7.23,91,0.0
Somerset,Massachusetts,MA,False,25,Clear,-2.27,60,3.09
Sutter Creek,California,CA,False,6,Clouds,6.93,100,1.54
Vacaville,California,CA,False,6,Clouds,7.2,88,1.54
Walnut Grove,Alabama,AL,False,1,Clouds,3.41,60,0.0
Wheatland,Pennsylvania,PA,False,42,Clouds,-8.18,79,5.14
Wilton,New Hampshire,NH,False,33,Clouds,-3.62,70,1.54
Winters,Texas,TX,False,48,Clouds,13.06,91,8.45
Yolo,California,CA,False,6,Clouds,7.26,88,0.89
Zamora,California,CA,False,6,Clouds,7.2,88,2.82
Drytown,California,CA,False,6,Clouds,8.24,100,1.54
Alta,Iowa,IA,False,19,Clouds,-11.06,67,7.2
Applegate,Michigan,MI,False,26,Clouds,-9.94,78,7.24
Camino,California,CA,False,6,Clouds,3.08,93,0.89
Dutch Flat,California,CA,False,6,Clouds,4.89,77,1.77
Emigrant Gap,California,CA,False,6,Clouds,4.01,56,1.54
Gold Run,California,CA,False,6,Clouds,4.61,84,1.68
Kyburz,California,CA,False,6,Clouds,2.37,87,3.02
Echo Lake,California,CA,False,6,Clouds,-4.87,91,0.0
Meadow Vista,California,CA,False,6,Clouds,6.63,87,2.06
Norden,California,CA,False,6,Clouds,-1.77,90,1.54
Pollock Pines,California,CA,False,6,Clouds,2.79,92,0.89
Soda Springs,Idaho,ID,False,16,Snow,-6.11,97,1.41
Twin Bridges,Montana,MT,False,30,Clouds,-8.3,86,1.4
Weimar,Texas,TX,False,48,Clouds,19.78,93,2.68
Granite Bay,California,CA,False,6,Clouds,6.99,91,1.25
El Dorado Hills,California,CA,False,6,Clouds,6.83,90,0.45
Alleghany,California,CA,False,6,Clouds,5.87,78,2.41
Arbuckle,California,CA,False,6,Clouds,9.07,88,2.49
Artois,California,CA,False,6,Clouds,7.48,90,2.73
Bangor,Maine,ME,False,23,Clouds,-12.01,67,1.54
Belden,Mississippi,MS,False,28,Clouds,7.88,44,3.6
Berry Creek,California,CA,False,6,Clouds,3.82,79,2.49
Biggs,California,CA,False,6,Clear,9.14,81,0.0
Browns Valley,Minnesota,MN,False,27,Clouds,-18.66,65,6.17
Butte City,California,CA,False,6,Clouds,7.87,89,2.54
Camptonville,California,CA,False,6,Clouds,3.23,90,2.05
Canyon Dam,California,CA,False,6,Clouds,-0.45,100,1.45
Cedar Ridge,California,CA,False,6,Clouds,4.72,83,1.65
Challenge,California,CA,False,6,Clouds,3.55,78,1.76
Chico,Texas,TX,False,48,Clouds,17.51,87,4.12
Clipper Mills,California,CA,False,6,Clouds,1.61,77,2.22
Colusa,Illinois,IL,False,17,Haze,-7.76,73,2.06
Crescent Mills,California,CA,False,6,Clouds,1.61,94,0.87
Dobbins,California,CA,False,6,Clouds,5.35,91,1.44
Downieville,California,CA,False,6,Clouds,-0.14,83,2.28
Dunnigan,California,CA,False,6,Clouds,6.83,88,3.11
Durham,New Hampshire,NH,False,33,Clouds,-6.58,74,2.57
Elk Creek,Virginia,VA,False,51,Clouds,-5.99,50,3.58
Feather Falls,California,CA,False,6,Clouds,2.24,79,2.49
Forbestown,California,CA,False,6,Clouds,2.82,79,1.84
Forest Ranch,California,CA,False,6,Clouds,3.48,100,0.0
Glenn,Georgia,GA,False,13,Clouds,0.04,81,1.41
Goodyears Bar,California,CA,False,6,Clouds,3.21,81,2.37
Penn Valley,California,CA,False,6,Clouds,6.8,87,1.36
Greenville,Rhode Island,RI,False,44,Clouds,16.29,84,3.6
Gridley,Illinois,IL,False,17,Clouds,-7.14,58,2.05
Grimes,Iowa,IA,False,19,Clouds,-8.8,70,6.69
Hamilton City,California,CA,False,6,Clouds,7.61,92,0.0
Live Oak,Florida,FL,False,12,Clouds,4.99,81,0.0
Magalia,California,CA,False,6,Clouds,3.72,74,2.05
Maxwell,Indiana,IN,False,18,Clouds,-4.41,74,1.15
Meadow Valley,California,CA,False,6,Clouds,0.13,96,1.28
Meridian,New York,NY,False,36,Snow,-5.07,72,4.02
Nelson,New Hampshire,NH,False,33,Clouds,-6.22,73,3.6
Nevada City,California,CA,False,6,Clouds,5.65,81,1.54
North San Juan,California,CA,False,6,Clouds,5.09,85,1.54
Olivehurst,California,CA,False,6,Clouds,8.0,89,0.89
Oregon House,California,CA,False,6,Clouds,5.56,91,1.26
Orland,Maine,ME,False,23,Clouds,-11.11,69,2.71
Paradise,Pennsylvania,PA,False,42,Clouds,-5.74,66,5.14
Palermo,Maine,ME,False,23,Clouds,-11.4,52,3.81
Rackerby,California,CA,False,6,Clouds,5.31,83,1.2
Richvale,California,CA,False,6,Clear,9.12,81,0.0
Rough And Ready,California,CA,False,6,Clouds,5.65,88,0.89
Smartsville,California,CA,False,6,Clouds,7.43,90,0.0
Stirling City,California,CA,False,6,Clouds,4.79,40,2.25
Stonyford,California,CA,False,6,Clouds,8.31,74,0.87
Storrie,California,CA,False,6,Clouds,7.97,85,2.44
Strawberry Valley,California,CA,False,6,Clouds,1.28,79,2.4
Sutter,Illinois,IL,False,17,Clouds,-8.01,56,3.85
Taylorsville,North Carolina,NC,False,37,Clouds,-4.12,63,0.45
Twain,California,CA,False,6,Clouds,2.92,98,0.98
Willows,California,CA,False,6,Clouds,7.92,86,2.69
Yuba City,California,CA,False,6,Clouds,8.12,89,0.89
Redding,Connecticut,CT,False,9,Clouds,-3.89,57,1.79
Adin,California,CA,False,6,Clouds,2.53,87,1.53
Bella Vista,Arkansas,AR,False,5,Clouds,4.25,92,4.63
Bieber,California,CA,False,6,Clouds,1.57,88,0.93
Big Bar,California,CA,False,6,Clouds,8.79,96,0.26
Burney,California,CA,False,6,Clouds,3.83,88,0.55
Callahan,Florida,FL,False,12,Clear,2.01,80,0.0
Cassel,California,CA,False,6,Clouds,2.48,91,0.09
Castella,California,CA,False,6,Clouds,6.17,100,0.0
Shasta Lake,California,CA,False,6,Clouds,6.29,91,1.54
Chester,Massachusetts,MA,False,25,Clouds,-3.46,53,4.63
Corning,New York,NY,False,36,Clouds,-5.07,79,0.89
Cottonwood,Alabama,AL,False,1,Clouds,7.32,67,2.55
Dorris,California,CA,False,6,Clouds,2.79,92,0.9
Douglas City,California,CA,False,6,Clouds,7.78,87,1.54
Dunsmuir,California,CA,False,6,Clouds,5.49,98,0.0
Etna,New Hampshire,NH,False,33,Clouds,-10.0,76,0.89
Fall River Mills,California,CA,False,6,Clouds,0.94,93,0.73
Flournoy,California,CA,False,6,Clouds,6.77,91,1.71
Forks Of Salmon,California,CA,False,6,Clouds,7.88,96,1.29
Fort Jones,California,CA,False,6,Clouds,3.32,98,1.56
French Gulch,California,CA,False,6,Clouds,5.02,99,1.34
Gazelle,California,CA,False,6,Clouds,4.32,93,0.87
Gerber,California,CA,False,6,Clouds,8.23,87,2.57
Greenview,Illinois,IL,False,17,Snow,-5.52,67,2.7
Grenada,Mississippi,MS,False,28,Clouds,8.01,63,4.39
Happy Camp,California,CA,False,6,Clouds,7.53,98,1.07
Hat Creek,California,CA,False,6,Clouds,3.11,89,0.79
Hayfork,California,CA,False,6,Clouds,5.78,94,1.05
Hornbrook,California,CA,False,6,Clouds,5.98,87,2.06
Hyampom,California,CA,False,6,Clouds,7.88,95,1.3
Igo,California,CA,False,6,Clouds,5.85,92,1.3
Klamath River,California,CA,False,6,Clouds,5.15,98,0.89
Lakehead,California,CA,False,6,Clouds,5.66,94,1.86
Lewiston,Maine,ME,False,23,Clouds,-8.41,65,2.06
Lookout,West Virginia,WV,False,54,Clear,-11.82,64,2.02
Los Molinos,California,CA,False,6,Clouds,8.24,87,2.57
Mcarthur,California,CA,False,6,Clouds,0.91,93,0.68
Mccloud,California,CA,False,6,Clouds,3.64,97,0.0
Macdoel,California,CA,False,6,Clouds,2.78,92,1.08
Manton,Michigan,MI,False,26,Clouds,-9.6,73,5.66
Millville,Massachusetts,MA,False,25,Clouds,-9.84,31,4.08
Montague,Massachusetts,MA,False,25,Clouds,-2.99,70,1.79
Montgomery Creek,California,CA,False,6,Clouds,5.49,86,1.13
Mount Shasta,California,CA,False,6,Clouds,3.03,98,0.45
Nubieber,California,CA,False,6,Clouds,0.94,89,0.55
Oak Run,California,CA,False,6,Clouds,5.8,83,1.5
Old Station,California,CA,False,6,Clouds,0.81,92,1.86
Palo Cedro,California,CA,False,6,Clouds,7.73,91,1.54
Paskenta,California,CA,False,6,Clouds,8.22,80,1.24
Paynes Creek,California,CA,False,6,Clouds,6.59,72,1.4
Platina,California,CA,False,6,Clouds,5.44,78,1.4
Proberta,California,CA,False,6,Clouds,8.17,87,2.57
Red Bluff,California,CA,False,6,Clouds,8.07,87,2.57
Round Mountain,Texas,TX,False,48,Clear,17.88,88,4.63
Scott Bar,California,CA,False,6,Clouds,5.35,98,0.87
Seiad Valley,California,CA,False,6,Clouds,4.38,97,1.39
Shasta,California,CA,False,6,Clouds,5.8,91,1.54
Shingletown,California,CA,False,6,Clouds,5.24,70,1.28
Tehama,California,CA,False,6,Clouds,8.25,87,2.57
Trinity Center,California,CA,False,6,Clouds,3.93,100,1.54
Vina,Alabama,AL,False,1,Clouds,6.26,51,2.49
Weaverville,North Carolina,NC,False,37,Clouds,-4.42,53,0.89
Weed,New Mexico,NM,False,35,Clear,4.11,26,4.92
Whiskeytown,California,CA,False,6,Clouds,5.56,93,1.37
Whitmore,California,CA,False,6,Clouds,7.08,76,1.0
Yreka,California,CA,False,6,Clouds,3.58,98,2.06
Alturas,Florida,FL,False,12,Clear,7.72,84,2.87
Cedarville,New Jersey,NJ,False,34,Clouds,-3.88,46,4.12
Chilcoot,California,CA,False,6,Clouds,1.7,79,1.1
Clio,South Carolina,SC,False,45,Clear,-3.1,86,0.0
Coleville,California,CA,False,6,Clouds,-2.91,80,3.07
Davis Creek,California,CA,False,6,Snow,1.06,99,1.93
Doyle,Tennessee,TN,False,47,Clouds,0.08,48,0.83
Eagleville,Pennsylvania,PA,False,42,Clouds,-4.15,57,5.14
Floriston,California,CA,False,6,Clouds,1.03,80,2.14
Fort Bidwell,California,CA,False,6,Snow,1.75,91,0.45
Herlong,California,CA,False,6,Clouds,2.6,80,1.38
Janesville,Iowa,IA,False,19,Clouds,-10.45,57,4.7
Lake City,Pennsylvania,PA,False,42,Clouds,-6.95,86,1.79
Likely,California,CA,False,6,Clouds,1.76,88,2.65
Litchfield,New Hampshire,NH,False,33,Clouds,-3.35,69,3.6
Loyalton,California,CA,False,6,Clouds,1.78,95,1.22
Madeline,California,CA,False,6,Clouds,-0.23,91,1.5
Markleeville,California,CA,False,6,Clouds,-4.61,88,2.45
Milford,Massachusetts,MA,False,25,Clouds,-2.97,67,1.79
Portola,California,CA,False,6,Clouds,-2.03,91,0.29
Ravendale,California,CA,False,6,Clouds,0.76,88,0.82
Calpine,California,CA,False,6,Clouds,-2.44,91,0.83
Sierra City,California,CA,False,6,Clouds,-0.98,89,1.42
Sierraville,California,CA,False,6,Clouds,-2.25,91,1.27
Susanville,California,CA,False,6,Clear,1.91,93,0.0
Standish,Maine,ME,False,23,Clouds,-7.91,62,3.32
Beckwourth,California,CA,False,6,Clouds,-2.23,91,0.46
Termo,California,CA,False,6,Clouds,0.69,89,1.02
Topaz,California,CA,False,6,Clouds,-0.54,80,2.93
Tulelake,California,CA,False,6,Clouds,1.75,89,0.89
Vinton,Virginia,VA,False,51,Clear,-2.71,47,6.17
Wendel,Pennsylvania,PA,False,42,Clouds,-8.61,74,4.02
Westwood,Massachusetts,MA,False,25,Clouds,-2.79,63,2.24
Carnelian Bay,California,CA,False,6,Clouds,-1.06,94,0.0
Homewood,Illinois,IL,False,17,Clouds,-8.8,71,2.06
Tahoma,California,CA,False,6,Clouds,-1.51,84,1.24
Kings Beach,California,CA,False,6,Clouds,-2.26,97,0.0
Tahoe City,California,CA,False,6,Clouds,-0.39,92,0.0
Olympic Valley,California,CA,False,6,Clouds,-1.55,94,0.0
Tahoe Vista,California,CA,False,6,Clouds,-2.42,96,0.0
South Lake Tahoe,California,CA,False,6,Clouds,-2.22,88,0.0
Truckee,California,CA,False,6,Clouds,-1.36,96,0.0
Aiea,Hawaii,HI,False,15,Clouds,23.09,80,3.6
Anahola,Hawaii,HI,False,15,Clouds,22.99,78,3.6
Captain Cook,Hawaii,HI,False,15,Clouds,18.78,79,1.34
Eleele,Hawaii,HI,False,15,Clouds,23.78,80,3.79
Ewa Beach,Hawaii,HI,False,15,Clouds,23.72,77,3.6
Kapolei,Hawaii,HI,False,15,Clouds,23.5,77,3.6
Haiku,Hawaii,HI,False,15,Clouds,19.18,80,4.02
Hakalau,Hawaii,HI,False,15,Clear,19.78,91,0.45
Haleiwa,Hawaii,HI,False,15,Clear,22.64,83,0.0
Hana,Hawaii,HI,False,15,Clouds,22.76,73,4.18
Hanalei,Hawaii,HI,False,15,Clouds,23.16,80,2.24
Hanamaulu,Hawaii,HI,False,15,Clouds,22.84,78,3.6
Hanapepe,Hawaii,HI,False,15,Clouds,23.97,80,3.75
Hauula,Hawaii,HI,False,15,Clear,22.44,83,0.0
Hawi,Hawaii,HI,False,15,Clear,19.39,75,0.6
Hilo,Hawaii,HI,False,15,Clear,20.85,92,1.54
Princeville,Illinois,IL,False,17,Clouds,-7.1,76,2.36
Holualoa,Hawaii,HI,False,15,Clouds,19.7,72,2.57
Honaunau,Hawaii,HI,False,15,Clouds,21.34,77,1.34
Honokaa,Hawaii,HI,False,15,Clear,18.27,88,0.89
Honomu,Hawaii,HI,False,15,Clear,19.67,91,1.54
Kaaawa,Hawaii,HI,False,15,Clouds,22.49,87,1.51
Kahuku,Hawaii,HI,False,15,Clouds,22.65,74,1.64
Kahului,Hawaii,HI,False,15,Clouds,20.72,77,3.6
Kailua,Hawaii,HI,False,15,Clouds,22.78,84,0.45
Ocean View,New Jersey,NJ,False,34,Clear,-4.16,60,1.34
Waikoloa,Hawaii,HI,False,15,Clouds,18.87,90,0.59
Keauhou,Hawaii,HI,False,15,Clear,21.71,76,1.34
Kailua Kona,Hawaii,HI,False,15,Clouds,22.35,67,2.57
Kalaheo,Hawaii,HI,False,15,Clouds,21.83,81,3.46
Kalaupapa,Hawaii,HI,False,15,Clouds,20.82,77,2.06
Kamuela,Hawaii,HI,False,15,Clear,15.24,92,0.97
Kaneohe,Hawaii,HI,False,15,Clouds,22.66,82,1.54
Kapaa,Hawaii,HI,False,15,Clouds,23.18,78,3.6
Kaumakani,Hawaii,HI,False,15,Rain,23.64,80,3.78
Kaunakakai,Hawaii,HI,False,15,Clouds,20.84,77,2.06
Keaau,Hawaii,HI,False,15,Clear,19.36,94,1.54
Kealakekua,Hawaii,HI,False,15,Clouds,18.63,79,1.34
Kealia,Hawaii,HI,False,15,Clouds,23.18,78,3.6
Kekaha,Hawaii,HI,False,15,Rain,23.98,83,3.6
Kihei,Hawaii,HI,False,15,Clouds,21.4,74,3.6
Kilauea,Hawaii,HI,False,15,Clouds,22.57,78,2.41
Kapaau,Hawaii,HI,False,15,Clear,19.75,77,0.71
Koloa,Hawaii,HI,False,15,Clouds,22.77,78,3.6
Kualapuu,Hawaii,HI,False,15,Clouds,19.17,77,2.06
